Female5:C7-x, Female5:C7-y, Female5:C7-z, Female5:CLAV-x, Female5:CLAV-y, Female5:CLAV-z, Female5:LANK-x, Female5:LANK-y, Female5:LANK-z, Female5:LBHD-x, Female5:LBHD-y, Female5:LBHD-z, Female5:LBWT-x, Female5:LBWT-y, Female5:LBWT-z, Female5:LELB-x, Female5:LELB-y, Female5:LELB-z, Female5:LFHD-x, Female5:LFHD-y, Female5:LFHD-z, Female5:LFIN-x, Female5:LFIN-y, Female5:LFIN-z, Female5:LFRM-x, Female5:LFRM-y, Female5:LFRM-z, Female5:LFWT-x, Female5:LFWT-y, Female5:LFWT-z, Female5:LHEE-x, Female5:LHEE-y, Female5:LHEE-z, Female5:LKNE-x, Female5:LKNE-y, Female5:LKNE-z, Female5:LMT5-x, Female5:LMT5-y, Female5:LMT5-z, Female5:LSHN-x, Female5:LSHN-y, Female5:LSHN-z, Female5:LSHO-x, Female5:LSHO-y, Female5:LSHO-z, Female5:LTHI-x, Female5:LTHI-y, Female5:LTHI-z, Female5:LTOE-x, Female5:LTOE-y, Female5:LTOE-z, Female5:LUPA-x, Female5:LUPA-y, Female5:LUPA-z, Female5:LWRA-x, Female5:LWRA-y, Female5:LWRA-z, Female5:LWRB-x, Female5:LWRB-y, Female5:LWRB-z, Female5:RANK-x, Female5:RANK-y, Female5:RANK-z, Female5:RBAC-x, Female5:RBAC-y, Female5:RBAC-z, Female5:RBHD-x, Female5:RBHD-y, Female5:RBHD-z, Female5:RBWT-x, Female5:RBWT-y, Female5:RBWT-z, Female5:RELB-x, Female5:RELB-y, Female5:RELB-z, Female5:RFHD-x, Female5:RFHD-y, Female5:RFHD-z, Female5:RFIN-x, Female5:RFIN-y, Female5:RFIN-z, Female5:RFRM-x, Female5:RFRM-y, Female5:RFRM-z, Female5:RFWT-x, Female5:RFWT-y, Female5:RFWT-z, Female5:RHEE-x, Female5:RHEE-y, Female5:RHEE-z, Female5:RKNE-x, Female5:RKNE-y, Female5:RKNE-z, Female5:RMT5-x, Female5:RMT5-y, Female5:RMT5-z, Female5:RSHN-x, Female5:RSHN-y, Female5:RSHN-z, Female5:RSHO-x, Female5:RSHO-y, Female5:RSHO-z, Female5:RTHI-x, Female5:RTHI-y, Female5:RTHI-z, Female5:RTOE-x, Female5:RTOE-y, Female5:RTOE-z, Female5:RUPA-x, Female5:RUPA-y, Female5:RUPA-z, Female5:RWRA-x, Female5:RWRA-y, Female5:RWRA-z, Female5:RWRB-x, Female5:RWRB-y, Female5:RWRB-z, Female5:STRN-x, Female5:STRN-y, Female5:STRN-z, Female5:T10-x, Female5:T10-y, Female5:T10-z
322.633178710938, -2167.98657226562, 1414.11694335938, 290.426483154297, -2033.60791015625, 1328.39819335938, 188.701477050781, -2135.076171875, 44.3999366760254, 280.177093505859, -2144.84252929688, 1534.86437988281, 229.654571533203, -2274.7822265625, 948.031066894531, 5.60520458221436, -2169.61352539062, 1061.73742675781, 170.289505004883, -2031.56506347656, 1507.53796386719, -83.0978622436523, -2059.30029296875, 789.725402832031, -45.2149047851562, -2137.75024414062, 893.685974121094, 86.3481521606445, -2020.89477539062, 883.100463867188, 248.051315307617, -2210.06103515625, 49.5783386230469, 138.552673339844, -2115.92138671875, 441.859954833984, 160.08464050293, -2071.12231445312, 23.0624694824219, 149.809387207031, -2129.9326171875, 217.248886108398, 120.042404174805, -2103.44165039062, 1350.61682128906, 118.060737609863, -2082.77001953125, 593.601684570312, 236.05876159668, -2005.81262207031, 52.1880187988281, 14.9136829376221, -2130.9248046875, 1148.54150390625, -26.9432544708252, -1985.49011230469, 845.42041015625, -88.57666015625, -2122.92407226562, 813.712036132812, 399.191864013672, -2142.66967773438, 51.4288902282715, 434.082977294922, -2213.37280273438, 1318.54516601562, 380.206634521484, -2108.77905273438, 1539.88732910156, 381.440734863281, -2275.78295898438, 948.510925292969, 614.511047363281, -2084.28833007812, 1060.1484375, 285.976654052734, -1915.17749023438, 1495.73461914062, 616.913635253906, -1948.00988769531, 771.313842773438, 626.783081054688, -2058.14404296875, 938.229248046875, 515.873901367188, -2014.09558105469, 899.4140625, 342.179748535156, -2204.89208984375, 27.5202770233154, 461.448913574219, -2161.7919921875, 446.296813964844, 422.792083740234, -2051.884765625, 37.8290672302246, 466.760833740234, -2168.59521484375, 320.0029296875, 472.633728027344, -2093.65380859375, 1358.00500488281, 516.637268066406, -2082.29736328125, 703.091979980469, 377.740112304688, -2009.21691894531, 50.2778244018555, 567.941650390625, -2096.25146484375, 1253.23522949219, 538.479248046875, -1921.78833007812, 847.18896484375, 657.872253417969, -2005.40686035156, 806.094055175781, 289.847259521484, -1882.74267578125, 1114.92626953125, 306.998840332031, -2275.59790039062, 1111.00512695312
323.235717773438, -2167.66625976562, 1414.01220703125, 290.570281982422, -2033.11401367188, 1328.49963378906, 188.701477050781, -2135.076171875, 44.3999366760254, 281.397155761719, -2145.15087890625, 1534.99780273438, 230.324844360352, -2274.60986328125, 947.92578125, 6.22487640380859, -2171.04541015625, 1062.24536132812, 170.99055480957, -2032.03100585938, 1508.25573730469, -83.25830078125, -2063.73168945312, 789.236145019531, -45.3274421691895, -2141.2119140625, 894.280395507812, 86.3976974487305, -2021.8916015625, 883.008422851562, 247.964889526367, -2209.82202148438, 49.4647598266602, 138.599884033203, -2116.04077148438, 441.897491455078, 160.218612670898, -2071.35815429688, 23.0662879943848, 150.000961303711, -2130.18286132812, 217.344543457031, 120.605094909668, -2103.71997070312, 1350.59167480469, 118.233070373535, -2082.6328125, 593.666076660156, 236.053817749023, -2005.85327148438, 52.1691932678223, 15.3422222137451, -2132.02978515625, 1148.81433105469, -29.2549228668213, -1989.78686523438, 845.54296875, -88.2517852783203, -2127.20239257812, 813.833618164062, 399.109252929688, -2142.49145507812, 51.3408966064453, 434.770050048828, -2212.5595703125, 1318.48010253906, 380.984924316406, -2108.39208984375, 1539.70288085938, 382.068817138672, -2275.5185546875, 948.760009765625, 614.854858398438, -2083.27319335938, 1060.37023925781, 286.454711914062, -1915.365234375, 1496.46044921875, 616.403381347656, -1946.38244628906, 770.708068847656, 627.108215332031, -2056.92529296875, 938.220275878906, 516.014709472656, -2013.591796875, 899.429626464844, 342.392517089844, -2205.10278320312, 27.7763118743896, 461.749603271484, -2161.19116210938, 446.186492919922, 422.73974609375, -2051.87841796875, 37.7757911682129, 466.941711425781, -2167.93920898438, 319.726806640625, 473.028961181641, -2093.1591796875, 1358.17260742188, 516.408508300781, -2081.375, 703.126098632812, 377.720672607422, -2009.12817382812, 50.3313751220703, 568.501708984375, -2095.26123046875, 1253.43310546875, 538.361389160156, -1921.30358886719, 847.27978515625, 658.036926269531, -2004.42016601562, 806.14404296875, 289.630432128906, -1881.65515136719, 1115.28076171875, 307.609436035156, -2274.4482421875, 1110.76696777344
323.976867675781, -2167.2431640625, 1414.03149414062, 290.713989257812, -2032.62023925781, 1328.60107421875, 188.701477050781, -2135.076171875, 44.3999366760254, 282.584014892578, -2145.4765625, 1534.86791992188, 230.905639648438, -2274.60522460938, 947.775390625, 6.83106422424316, -2172.4404296875, 1062.74780273438, 171.763107299805, -2032.38037109375, 1508.34069824219, -83.5505447387695, -2067.50073242188, 788.831481933594, -45.0810279846191, -2144.0693359375, 894.722778320312, 86.4844207763672, -2022.85632324219, 882.975402832031, 248.087890625, -2209.80590820312, 49.5200462341309, 138.80126953125, -2116.1787109375, 442.012237548828, 160.207992553711, -2071.24853515625, 23.1259021759033, 150.155395507812, -2130.51831054688, 217.460250854492, 121.132781982422, -2103.85913085938, 1350.46435546875, 118.531730651855, -2082.04321289062, 593.832885742188, 236.053817749023, -2005.85327148438, 52.1691932678223, 15.6214542388916, -2132.9970703125, 1148.90734863281, -30.9678287506104, -1992.98315429688, 845.111755371094, -88.0292129516602, -2131.48315429688, 814.339416503906, 399.227600097656, -2142.33959960938, 51.2963752746582, 435.616424560547, -2211.9375, 1318.53601074219, 381.744476318359, -2107.58569335938, 1539.25610351562, 382.7392578125, -2275.18798828125, 948.775329589844, 615.315185546875, -2082.0751953125, 1060.62268066406, 287.134124755859, -1915.52709960938, 1496.45788574219, 616.0419921875, -1944.82873535156, 770.703552246094, 627.433044433594, -2056.267578125, 938.450622558594, 516.063537597656, -2012.6396484375, 899.427490234375, 342.373199462891, -2205.03930664062, 27.6780204772949, 461.888244628906, -2160.48901367188, 446.180419921875, 422.779083251953, -2051.94091796875, 37.7815055847168, 466.954528808594, -2167.13037109375, 319.172637939453, 473.456024169922, -2092.67309570312, 1358.33813476562, 517.38427734375, -2082.0634765625, 702.786743164062, 377.814544677734, -2009.20764160156, 50.2897529602051, 568.968627929688, -2094.30249023438, 1253.49145507812, 538.269470214844, -1921.02819824219, 847.1669921875, 658.172241210938, -2003.44958496094, 806.215698242188, 289.345062255859, -1880.87841796875, 1116.04296875, 308.282104492188, -2273.29052734375, 1110.36975097656
324.697235107422, -2166.87036132812, 1414.16735839844, 290.955474853516, -2031.79064941406, 1328.771484375, 188.706878662109, -2135.06616210938, 44.4024696350098, 284.230316162109, -2145.41235351562, 1534.55102539062, 231.551483154297, -2274.51928710938, 947.950439453125, 7.34589815139771, -2173.63793945312, 1063.13232421875, 172.923080444336, -2032.61352539062, 1508.6162109375, -83.7017822265625, -2070.61694335938, 788.841979980469, -44.6066818237305, -2146.22265625, 894.863220214844, 86.5732269287109, -2022.70678710938, 883.046142578125, 248.095153808594, -2209.79736328125, 49.6596641540527, 139.019866943359, -2116.044921875, 442.063598632812, 160.168701171875, -2071.19482421875, 23.1391296386719, 150.084365844727, -2130.34057617188, 217.487243652344, 121.495567321777, -2104.04467773438, 1350.72021484375, 118.647384643555, -2081.72875976562, 593.949768066406, 236.113967895508, -2005.81298828125, 52.1429328918457, 15.9861898422241, -2133.84448242188, 1149.0732421875, -31.5273952484131, -1995.318359375, 844.001892089844, -87.9209976196289, -2134.53979492188, 814.55810546875, 399.214691162109, -2142.30249023438, 51.2225074768066, 436.374603271484, -2211.21923828125, 1318.51440429688, 383.06005859375, -2106.68505859375, 1538.75109863281, 383.592864990234, -2274.75146484375, 948.803771972656, 615.737243652344, -2081.16333007812, 1060.58605957031, 288.032836914062, -1915.62683105469, 1496.84130859375, 616.263427734375, -1948.07666015625, 770.066284179688, 627.568176269531, -2055.19995117188, 938.353881835938, 515.9873046875, -2011.857421875, 899.362182617188, 342.683929443359, -2205.44775390625, 28.016263961792, 461.929168701172, -2160.10180664062, 446.173004150391, 422.780883789062, -2051.92431640625, 37.7828750610352, 467.067352294922, -2166.91674804688, 319.207885742188, 473.952484130859, -2091.61743164062, 1358.22705078125, 517.130981445312, -2080.54467773438, 702.867736816406, 377.924652099609, -2009.32727050781, 50.2176399230957, 569.384948730469, -2093.17602539062, 1253.44348144531, 538.094848632812, -1920.35949707031, 846.804138183594, 658.271301269531, -2002.53295898438, 806.263305664062, 289.163055419922, -1881.15600585938, 1116.82116699219, 309.193878173828, -2273.14379882812, 1110.42077636719
325.348815917969, -2166.427734375, 1414.22229003906, 291.134307861328, -2031.17639160156, 1328.89758300781, 188.721755981445, -2135.0380859375, 44.4094734191895, 285.978454589844, -2145.50805664062, 1534.35791015625, 232.20671081543, -2274.3486328125, 947.97119140625, 7.9279990196228, -2174.84155273438, 1063.52905273438, 174.035781860352, -2033.01416015625, 1509.13073730469, -83.9605255126953, -2073.91479492188, 788.644287109375, -44.2582855224609, -2148.6123046875, 895.108581542969, 86.6277389526367, -2023.05541992188, 883.01171875, 248.097747802734, -2209.72119140625, 49.7052383422852, 139.176116943359, -2116.06201171875, 442.124725341797, 160.174591064453, -2071.1328125, 23.1491756439209, 150.121810913086, -2130.33422851562, 217.544281005859, 121.92253112793, -2104.20092773438, 1350.85559082031, 118.773460388184, -2081.4716796875, 594.015930175781, 236.138168334961, -2005.80261230469, 52.1290817260742, 16.366584777832, -2134.77124023438, 1149.29541015625, -32.4498558044434, -1998.05261230469, 843.342529296875, -87.778076171875, -2137.78051757812, 814.802673339844, 399.213714599609, -2142.189453125, 51.1635437011719, 437.108520507812, -2210.4638671875, 1318.53356933594, 384.33203125, -2105.59619140625, 1538.14965820312, 384.319793701172, -2274.30249023438, 948.898254394531, 616.122985839844, -2080.16870117188, 1060.69750976562, 288.845733642578, -1915.83715820312, 1497.33374023438, 616.31201171875, -1949.23352050781, 769.639709472656, 627.884216308594, -2054.32348632812, 938.389770507812, 515.996887207031, -2011.10510253906, 899.298767089844, 342.895233154297, -2205.67626953125, 28.2085189819336, 462.024108886719, -2159.68994140625, 446.176544189453, 422.780883789062, -2051.93212890625, 37.7692222595215, 467.174926757812, -2166.57202148438, 319.119415283203, 474.36962890625, -2090.68090820312, 1358.18530273438, 517.270202636719, -2079.8623046875, 702.780334472656, 377.980438232422, -2009.37426757812, 50.1863098144531, 569.848388671875, -2092.10375976562, 1253.45422363281, 538.008239746094, -1919.80773925781, 846.494934082031, 658.453552246094, -2001.66674804688, 806.280883789062, 289.014434814453, -1880.72277832031, 1117.45458984375, 309.954254150391, -2272.55786132812, 1110.28454589844
325.967498779297, -2165.92114257812, 1414.27014160156, 291.247833251953, -2030.66906738281, 1329.00622558594, 188.744613647461, -2134.99560546875, 44.4202194213867, 288.109161376953, -2145.59106445312, 1534.13159179688, 232.866561889648, -2274.14453125, 948.012878417969, 8.53158950805664, -2175.92236328125, 1063.86743164062, 175.360580444336, -2033.52624511719, 1509.76098632812, -84.2506942749023, -2076.90893554688, 788.478515625, -43.8318901062012, -2150.74462890625, 895.27880859375, 86.6754455566406, -2023.33483886719, 882.955444335938, 248.072158813477, -2209.6025390625, 49.7450714111328, 139.304672241211, -2116.12060546875, 442.185760498047, 160.168273925781, -2071.03271484375, 23.1525726318359, 150.151794433594, -2130.2900390625, 217.595458984375, 122.326324462891, -2104.31176757812, 1351.02380371094, 118.858619689941, -2081.29809570312, 594.04296875, 236.161651611328, -2005.79174804688, 52.1160659790039, 16.769567489624, -2135.6484375, 1149.54357910156, -33.0788040161133, -2000.50122070312, 842.723510742188, -87.66162109375, -2140.61645507812, 815.0234375, 399.209991455078, -2142.06201171875, 51.1281890869141, 437.829711914062, -2209.66772460938, 1318.5673828125, 385.857421875, -2104.17822265625, 1537.361328125, 385.018798828125, -2273.77685546875, 948.995422363281, 616.470031738281, -2079.14721679688, 1060.77612304688, 289.773284912109, -1916.13879394531, 1497.94458007812, 616.528259277344, -1949.58508300781, 769.417785644531, 628.267272949219, -2053.52490234375, 938.413208007812, 515.997924804688, -2010.30029296875, 899.213684082031, 343.125640869141, -2205.89892578125, 28.3995094299316, 462.098114013672, -2159.3603515625, 446.209381103516, 422.777191162109, -2051.935546875, 37.7539901733398, 467.272766113281, -2166.34301757812, 319.107360839844, 474.759216308594, -2089.62133789062, 1358.11389160156, 517.419555664062, -2079.20751953125, 702.666870117188, 378.006958007812, -2009.3837890625, 50.1640739440918, 570.310180664062, -2091.015625, 1253.46655273438, 537.977722167969, -1919.21850585938, 846.109985351562, 658.686401367188, -2000.87622070312, 806.238220214844, 288.881286621094, -1880.28637695312, 1117.81958007812, 310.713745117188, -2272.04248046875, 1110.17102050781
326.558502197266, -2165.36840820312, 1414.30187988281, 291.224822998047, -2030.25109863281, 1329.12951660156, 188.778289794922, -2134.93237304688, 44.4360656738281, 290.6953125, -2145.65576171875, 1533.87414550781, 233.506454467773, -2273.8974609375, 948.04638671875, 9.17778396606445, -2176.86010742188, 1064.14208984375, 176.914474487305, -2034.13671875, 1510.76782226562, -84.5073394775391, -2079.5869140625, 788.344665527344, -43.3390045166016, -2152.6396484375, 895.405944824219, 86.7344055175781, -2023.53381347656, 882.893737792969, 248.019119262695, -2209.43505859375, 49.7746505737305, 139.371673583984, -2116.29150390625, 442.274291992188, 160.156356811523, -2070.92260742188, 23.1504192352295, 150.179351806641, -2130.2236328125, 217.641647338867, 122.724304199219, -2104.37182617188, 1351.2041015625, 118.902503967285, -2081.2333984375, 594.033081054688, 236.183212280273, -2005.78356933594, 52.1031112670898, 17.1959457397461, -2136.45141601562, 1149.80078125, -33.5239410400391, -2002.69958496094, 842.27099609375, -87.5258636474609, -2143.0478515625, 815.20556640625, 399.199035644531, -2141.93896484375, 51.1110916137695, 438.538421630859, -2208.8154296875, 1318.60986328125, 387.637603759766, -2102.38452148438, 1536.36071777344, 385.663391113281, -2273.1650390625, 949.098693847656, 616.756713867188, -2078.06079101562, 1060.7890625, 290.851440429688, -1916.53625488281, 1498.6923828125, 616.850830078125, -1949.79833984375, 769.205505371094, 628.694763183594, -2052.7490234375, 938.406555175781, 515.974426269531, -2009.43176269531, 899.110290527344, 343.385040283203, -2206.12109375, 28.5760478973389, 462.164276123047, -2159.08325195312, 446.265106201172, 422.758697509766, -2051.927734375, 37.736743927002, 467.361694335938, -2166.22241210938, 319.143371582031, 475.127471923828, -2088.48754882812, 1358.04711914062, 517.576110839844, -2078.5673828125, 702.529418945312, 377.990234375, -2009.34509277344, 50.1561813354492, 570.777038574219, -2089.90698242188, 1253.51635742188, 538.012390136719, -1918.62768554688, 845.702087402344, 658.971923828125, -2000.14685058594, 806.111450195312, 288.729522705078, -1879.66040039062, 1117.87475585938, 311.456695556641, -2271.556640625, 1110.09252929688
327.14306640625, -2164.78955078125, 1414.31665039062, 291.028076171875, -2029.86950683594, 1329.30126953125, 188.821472167969, -2134.8515625, 44.456371307373, 293.743774414062, -2145.69140625, 1533.58520507812, 234.10676574707, -2273.61596679688, 948.056518554688, 9.87751007080078, -2177.6416015625, 1064.35522460938, 178.724273681641, -2034.89208984375, 1511.95922851562, -84.6725845336914, -2081.90258789062, 788.248901367188, -42.7794799804688, -2154.27368164062, 895.522705078125, 86.8087539672852, -2023.64794921875, 882.853820800781, 247.95556640625, -2209.23779296875, 49.8093223571777, 139.340713500977, -2116.69018554688, 442.449066162109, 160.139358520508, -2070.8154296875, 23.1478614807129, 150.212661743164, -2130.15991210938, 217.693649291992, 123.124084472656, -2104.38256835938, 1351.36486816406, 118.914260864258, -2081.248046875, 594.006103515625, 236.196884155273, -2005.7763671875, 52.0960922241211, 17.6250247955322, -2137.14697265625, 1150.03149414062, -33.8449897766113, -2004.60168457031, 842.030700683594, -87.3287887573242, -2145.1044921875, 815.378479003906, 399.193237304688, -2141.82690429688, 51.1061859130859, 439.234283447266, -2207.89868164062, 1318.65270996094, 389.642761230469, -2100.20043945312, 1535.15087890625, 386.255889892578, -2272.48120117188, 949.195739746094, 616.982116699219, -2076.87377929688, 1060.728515625, 292.091156005859, -1917.06567382812, 1499.61328125, 617.2490234375, -1948.70166015625, 769.1884765625, 629.14501953125, -2051.97290039062, 938.368041992188, 515.917785644531, -2008.47473144531, 898.998718261719, 343.665710449219, -2206.33959960938, 28.7216281890869, 462.201965332031, -2158.81665039062, 446.319122314453, 422.726348876953, -2051.90356445312, 37.7264213562012, 467.434875488281, -2166.16064453125, 319.186950683594, 475.464141845703, -2087.31909179688, 1358.00378417969, 517.709655761719, -2077.96240234375, 702.356323242188, 377.917816162109, -2009.2763671875, 50.1625900268555, 571.240173339844, -2088.76049804688, 1253.60729980469, 538.142883300781, -1918.06579589844, 845.318115234375, 659.306640625, -1999.46789550781, 805.903991699219, 288.517425537109, -1878.84106445312, 1117.61865234375, 312.171600341797, -2271.06591796875, 1110.07507324219
327.741607666016, -2164.20336914062, 1414.31860351562, 290.686401367188, -2029.41430664062, 1329.57971191406, 188.861785888672, -2134.77587890625, 44.4753303527832, 297.208740234375, -2145.68212890625, 1533.2763671875, 234.663467407227, -2273.30419921875, 948.055541992188, 10.627100944519, -2178.2646484375, 1064.51318359375, 180.630767822266, -2035.86669921875, 1513.41918945312, -84.6828308105469, -2083.78515625, 788.214660644531, -42.1558837890625, -2155.60498046875, 895.650451660156, 86.9016723632812, -2023.59228515625, 882.87890625, 247.902496337891, -2209.05517578125, 49.8574600219727, 139.246215820312, -2117.25610351562, 442.703125, 160.116928100586, -2070.70727539062, 23.1471538543701, 150.245422363281, -2130.11352539062, 217.751586914062, 123.526802062988, -2104.35498046875, 1351.49084472656, 118.90941619873, -2081.30151367188, 593.985290527344, 236.203536987305, -2005.76379394531, 52.0976982116699, 18.0529766082764, -2137.72021484375, 1150.21984863281, -34.0621452331543, -2006.12475585938, 841.976013183594, -87.0306167602539, -2146.79028320312, 815.547973632812, 399.195373535156, -2141.73901367188, 51.1176300048828, 439.918640136719, -2206.90161132812, 1318.67932128906, 391.823608398438, -2097.67358398438, 1533.77026367188, 386.826324462891, -2271.75830078125, 949.2666015625, 617.16552734375, -2075.57299804688, 1060.58483886719, 293.162109375, -1917.54614257812, 1500.50903320312, 617.658020019531, -1946.66455078125, 769.202819824219, 629.592346191406, -2051.1728515625, 938.289916992188, 515.826232910156, -2007.43640136719, 898.888305664062, 343.983825683594, -2206.58862304688, 28.8516483306885, 462.195556640625, -2158.55712890625, 446.339263916016, 422.688842773438, -2051.86352539062, 37.7298431396484, 467.499114990234, -2166.1328125, 319.231658935547, 475.783294677734, -2086.16088867188, 1358.00061035156, 517.783752441406, -2077.28686523438, 702.15966796875, 377.803009033203, -2009.20788574219, 50.176025390625, 571.666198730469, -2087.52856445312, 1253.71484375, 538.398620605469, -1917.52966308594, 844.98095703125, 659.674987792969, -1998.83312988281, 805.642028808594, 288.214569091797, -1877.97180175781, 1117.1337890625, 312.877899169922, -2270.5908203125, 1110.14282226562
328.352966308594, -2163.62182617188, 1414.31555175781, 290.256561279297, -2028.81774902344, 1330.10034179688, 188.890075683594, -2134.72290039062, 44.4886360168457, 300.982055664062, -2145.61083984375, 1532.96032714844, 235.206741333008, -2272.96899414062, 948.07275390625, 11.4016561508179, -2178.7578125, 1064.6376953125, 182.500503540039, -2037.1279296875, 1514.92248535156, -84.5131225585938, -2085.20971679688, 788.255249023438, -41.4817733764648, -2156.60375976562, 895.785949707031, 86.9990463256836, -2023.34106445312, 882.998962402344, 247.867324829102, -2208.91137695312, 49.9222183227539, 139.135864257812, -2117.84252929688, 442.980773925781, 160.097305297852, -2070.61376953125, 23.1466236114502, 150.26399230957, -2130.07055664062, 217.807968139648, 123.936599731445, -2104.30297851562, 1351.5927734375, 118.892944335938, -2081.36474609375, 593.980041503906, 236.207794189453, -2005.74658203125, 52.1038246154785, 18.4893360137939, -2138.17944335938, 1150.38037109375, -34.151683807373, -2007.23168945312, 842.047485351562, -86.5983428955078, -2148.080078125, 815.690551757812, 399.192321777344, -2141.68310546875, 51.136157989502, 440.598297119141, -2205.8291015625, 1318.68994140625, 394.098724365234, -2094.90893554688, 1532.27709960938, 387.406494140625, -2271.0322265625, 949.320251464844, 617.331848144531, -2074.20581054688, 1060.38269042969, 293.768402099609, -1917.82897949219, 1501.28698730469, 618.033630371094, -1944.39660644531, 769.10986328125, 630.000427246094, -2050.3134765625, 938.219970703125, 515.691223144531, -2006.33081054688, 898.772644042969, 344.339080810547, -2206.88305664062, 28.9896030426025, 462.176422119141, -2158.34838867188, 446.327270507812, 422.657897949219, -2051.81616210938, 37.7409820556641, 467.562469482422, -2166.1416015625, 319.308288574219, 476.10205078125, -2085.009765625, 1358.02978515625, 517.748596191406, -2076.52026367188, 701.968811035156, 377.666748046875, -2009.16015625, 50.1888465881348, 572.042358398438, -2086.18432617188, 1253.79833984375, 538.769836425781, -1916.97375488281, 844.650573730469, 660.06982421875, -1998.21630859375, 805.348022460938, 287.817810058594, -1877.11267089844, 1116.57690429688, 313.588714599609, -2270.12890625, 1110.28771972656
