male:ANT-x, male:ANT-y, male:ANT-z, male:C7-x, male:C7-y, male:C7-z, male:CLAV-x, male:CLAV-y, male:CLAV-z, male:LANK-x, male:LANK-y, male:LANK-z, male:LBWT-x, male:LBWT-y, male:LBWT-z, male:LELB-x, male:LELB-y, male:LELB-z, male:LFHD-x, male:LFHD-y, male:LFHD-z, male:LFIN-x, male:LFIN-y, male:LFIN-z, male:LFRM-x, male:LFRM-y, male:LFRM-z, male:LFWT-x, male:LFWT-y, male:LFWT-z, male:LHEE-x, male:LHEE-y, male:LHEE-z, male:LKNE-x, male:LKNE-y, male:LKNE-z, male:LMT5-x, male:LMT5-y, male:LMT5-z, male:LSHN-x, male:LSHN-y, male:LSHN-z, male:LSHO-x, male:LSHO-y, male:LSHO-z, male:LTHI-x, male:LTHI-y, male:LTHI-z, male:LTOE-x, male:LTOE-y, male:LTOE-z, male:LUPA-x, male:LUPA-y, male:LUPA-z, male:LWRA-x, male:LWRA-y, male:LWRA-z, male:LWRB-x, male:LWRB-y, male:LWRB-z, male:NOSE-x, male:NOSE-y, male:NOSE-z, male:RANK-x, male:RANK-y, male:RANK-z, male:RBAC-x, male:RBAC-y, male:RBAC-z, male:RBWT-x, male:RBWT-y, male:RBWT-z, male:RELB-x, male:RELB-y, male:RELB-z, male:RFHD-x, male:RFHD-y, male:RFHD-z, male:RFIN-x, male:RFIN-y, male:RFIN-z, male:RFRM-x, male:RFRM-y, male:RFRM-z, male:RFWT-x, male:RFWT-y, male:RFWT-z, male:RHEE-x, male:RHEE-y, male:RHEE-z, male:RKNE-x, male:RKNE-y, male:RKNE-z, male:RMT5-x, male:RMT5-y, male:RMT5-z, male:RSHN-x, male:RSHN-y, male:RSHN-z, male:RSHO-x, male:RSHO-y, male:RSHO-z, male:RTHI-x, male:RTHI-y, male:RTHI-z, male:RTOE-x, male:RTOE-y, male:RTOE-z, male:RUPA-x, male:RUPA-y, male:RUPA-z, male:RWRA-x, male:RWRA-y, male:RWRA-z, male:RWRB-x, male:RWRB-y, male:RWRB-z, male:STRN-x, male:STRN-y, male:STRN-z, male:T10-x, male:T10-y, male:T10-z
-1639.59802246094, -79.9876327514648, 1784.64855957031, -1755.64538574219, 8.60340023040771, 1524.67492675781, -1611.32739257812, 23.6604766845703, 1473.36108398438, -1780.05432128906, 149.808532714844, 74.4525756835938, -1791.0234375, 44.4766654968262, 1036.86328125, -1728.8271484375, 300.557800292969, 1159.72924804688, -1608.47717285156, 91.400146484375, 1687.765625, -1578.29528808594, 354.373046875, 837.282165527344, -1687.22741699219, 331.789123535156, 1002.15301513672, -1580.50695800781, 143.118255615234, 1025.73095703125, -1826.93469238281, 103.795890808105, 41.8635559082031, -1688.03076171875, 168.515594482422, 494.805694580078, -1657.69470214844, 174.349182128906, 3.81559753417969, -1750.55151367188, 185.625, 267.648284912109, -1698.5048828125, 190.281585693359, 1502.46166992188, -1669.48010253906, 182.579177856445, 619.885314941406, -1595.16198730469, 150.405776977539, 19.3558750152588, -1731.91491699219, 283.337097167969, 1254.53088378906, -1566.28845214844, 338.613616943359, 906.121215820312, -1634.39575195312, 356.749786376953, 879.050964355469, -1564.8857421875, 19.6223411560059, 1693.56848144531, -1780.78796386719, -115.355293273926, 85.0950241088867, -1785.04699707031, -133.476348876953, 1391.19787597656, -1787.73803710938, -43.7155723571777, 1034.689453125, -1665.92407226562, -251.124176025391, 1130.81262207031, -1593.97473144531, -63.8156127929688, 1690.88793945312, -1513.0927734375, -286.468902587891, 810.6767578125, -1638.79028320312, -270.217742919922, 1054.11584472656, -1561.96276855469, -96.4238815307617, 1030.91662597656, -1823.29968261719, -66.8821258544922, 43.0000152587891, -1659.13305664062, -135.652908325195, 494.593811035156, -1662.59692382812, -161.525283813477, 25.1925315856934, -1697.89929199219, -156.650802612305, 378.334106445312, -1670.28466796875, -163.712326049805, 1489.51599121094, -1641.49877929688, -163.872421264648, 727.238342285156, -1597.07177734375, -149.925888061523, 17.9998512268066, -1673.52954101562, -243.013061523438, 1317.11083984375, -1501.46606445312, -262.952117919922, 884.89013671875, -1571.37915039062, -286.097137451172, 860.902160644531, -1537.38928222656, 37.4582443237305, 1276.17578125, -1795.05712890625, 14.5322847366333, 1248.70849609375
-1639.56823730469, -79.8154373168945, 1784.72778320312, -1755.48583984375, 8.80978393554688, 1524.60595703125, -1611.27502441406, 23.4946632385254, 1473.40319824219, -1780.07934570312, 149.786849975586, 74.4182510375977, -1791.10168457031, 44.7164840698242, 1036.83068847656, -1728.96423339844, 300.822082519531, 1159.76135253906, -1608.36572265625, 91.5881195068359, 1687.77099609375, -1578.18493652344, 354.674652099609, 837.239562988281, -1687.10583496094, 332.110443115234, 1002.06909179688, -1580.82409667969, 143.149154663086, 1025.63647460938, -1826.79223632812, 103.847465515137, 41.7545204162598, -1688.2421875, 168.584320068359, 494.791656494141, -1657.67553710938, 174.377624511719, 3.88210582733154, -1750.54858398438, 185.654830932617, 267.579010009766, -1698.49682617188, 190.463256835938, 1502.4013671875, -1669.73156738281, 182.658447265625, 619.856079101562, -1595.24157714844, 150.388870239258, 19.3616275787354, -1732.23229980469, 283.462951660156, 1254.73266601562, -1566.09655761719, 338.937957763672, 906.001770019531, -1634.48815917969, 357.154693603516, 879.090454101562, -1564.81811523438, 19.7984790802002, 1693.63244628906, -1780.85375976562, -115.342826843262, 85.0428695678711, -1784.94445800781, -133.274444580078, 1391.08288574219, -1788.00036621094, -43.5343933105469, 1034.76293945312, -1665.90002441406, -250.884811401367, 1130.66821289062, -1593.76623535156, -63.5926628112793, 1690.95239257812, -1513.33435058594, -286.363983154297, 810.482421875, -1638.83972167969, -270.009857177734, 1053.95825195312, -1562.06311035156, -96.3297271728516, 1031.08093261719, -1823.30261230469, -66.8643646240234, 42.9833526611328, -1659.20739746094, -135.612106323242, 494.570343017578, -1662.54223632812, -161.497573852539, 25.1819458007812, -1698.08386230469, -156.624206542969, 378.344970703125, -1670.34350585938, -163.582214355469, 1489.4658203125, -1641.58093261719, -163.75244140625, 727.195739746094, -1597.08325195312, -149.945449829102, 18.0082225799561, -1673.61267089844, -242.772964477539, 1317.03735351562, -1501.83764648438, -262.813598632812, 884.662841796875, -1571.70935058594, -285.9658203125, 860.759216308594, -1537.12377929688, 37.6720428466797, 1276.18115234375, -1795.17395019531, 14.6980390548706, 1248.79052734375
-1639.52209472656, -79.5746536254883, 1784.81018066406, -1755.39758300781, 9.03473472595215, 1524.58581542969, -1611.22277832031, 23.3288497924805, 1473.4453125, -1780.1298828125, 149.776657104492, 74.3693542480469, -1791.60925292969, 44.8246116638184, 1036.98522949219, -1728.96447753906, 301.099670410156, 1159.58825683594, -1608.25439453125, 91.7760925292969, 1687.7763671875, -1578.08801269531, 355.124145507812, 837.143859863281, -1686.92907714844, 332.464569091797, 1001.85723876953, -1580.95812988281, 143.259643554688, 1025.52758789062, -1826.73828125, 103.873870849609, 41.687313079834, -1688.40344238281, 168.660522460938, 494.796875, -1657.65637207031, 174.406051635742, 3.9486141204834, -1750.61889648438, 185.660461425781, 267.45166015625, -1698.2900390625, 190.695114135742, 1502.23388671875, -1669.81628417969, 182.712707519531, 619.845764160156, -1595.23706054688, 150.397064208984, 19.3599624633789, -1731.91394042969, 283.879241943359, 1254.40393066406, -1566.20812988281, 339.13720703125, 905.946105957031, -1634.46704101562, 357.509643554688, 879.024353027344, -1564.75061035156, 19.9746170043945, 1693.69641113281, -1780.85400390625, -115.319732666016, 85.0361633300781, -1785.02575683594, -133.044464111328, 1391.02783203125, -1788.38171386719, -43.4300537109375, 1034.87048339844, -1666.13220214844, -250.766128540039, 1130.61401367188, -1593.70434570312, -63.436393737793, 1691.0771484375, -1513.67028808594, -286.282928466797, 810.32080078125, -1638.98022460938, -269.854949951172, 1053.88500976562, -1562.19787597656, -96.0341110229492, 1031.17077636719, -1823.34558105469, -66.8975296020508, 43.0151863098145, -1659.36291503906, -135.532272338867, 494.605865478516, -1662.57019042969, -161.532852172852, 25.1979141235352, -1698.11181640625, -156.566772460938, 378.336212158203, -1670.34582519531, -163.437484741211, 1489.36730957031, -1641.83239746094, -163.66130065918, 727.221069335938, -1597.08544921875, -149.950958251953, 17.9909858703613, -1673.71875, -242.55078125, 1316.91735839844, -1502.19677734375, -262.662902832031, 884.461242675781, -1572.17138671875, -285.910034179688, 860.671264648438, -1537.60534667969, 37.9264945983887, 1276.04846191406, -1795.35815429688, 14.8614110946655, 1248.88415527344
-1639.36352539062, -79.3851318359375, 1784.79968261719, -1755.38073730469, 9.20903205871582, 1524.61108398438, -1608.42028808594, 23.4960708618164, 1470.98217773438, -1780.17224121094, 149.776947021484, 74.3343658447266, -1791.77026367188, 44.9758720397949, 1036.96057128906, -1729.14294433594, 301.310028076172, 1159.58740234375, -1608.10034179688, 91.9451522827148, 1687.62109375, -1578.35534667969, 355.506500244141, 837.090759277344, -1687.09167480469, 332.77294921875, 1001.77471923828, -1581.111328125, 143.358596801758, 1025.470703125, -1826.79064941406, 103.859443664551, 41.651912689209, -1688.52526855469, 168.783737182617, 494.750030517578, -1657.47131347656, 174.300354003906, 4.03092479705811, -1750.7197265625, 185.744232177734, 267.400115966797, -1698.17639160156, 190.932174682617, 1502.09753417969, -1669.84912109375, 182.76237487793, 619.764587402344, -1595.25891113281, 150.403350830078, 19.3623886108398, -1732.12817382812, 284.041839599609, 1254.41735839844, -1566.40539550781, 339.423522949219, 905.793395996094, -1634.56311035156, 357.809936523438, 878.910949707031, -1564.59460449219, 20.172212600708, 1693.67578125, -1780.86633300781, -115.301200866699, 85.0236206054688, -1785.12084960938, -132.839385986328, 1390.98168945312, -1788.64001464844, -43.294994354248, 1034.88232421875, -1666.2333984375, -250.554458618164, 1130.41052246094, -1593.78283691406, -63.3813819885254, 1691.16687011719, -1514.09387207031, -286.100250244141, 810.021057128906, -1639.20922851562, -269.692962646484, 1053.70031738281, -1562.43420410156, -95.9830017089844, 1031.06640625, -1823.33862304688, -66.8703918457031, 42.9509658813477, -1659.47436523438, -135.48388671875, 494.602233886719, -1662.58056640625, -161.501556396484, 25.1983318328857, -1698.19921875, -156.526672363281, 378.331115722656, -1670.4765625, -163.316650390625, 1489.28186035156, -1642.24645996094, -163.592880249023, 727.295959472656, -1597.09252929688, -149.954223632812, 18.0075759887695, -1673.93005371094, -242.441970825195, 1316.76489257812, -1502.84692382812, -262.460968017578, 884.072998046875, -1572.40893554688, -285.732055664062, 860.4296875, -1537.50537109375, 37.995231628418, 1275.96301269531, -1795.30822753906, 15.1428899765015, 1248.80053710938
-1639.24865722656, -79.188591003418, 1784.81665039062, -1755.33813476562, 9.39941596984863, 1524.607421875, -1608.94445800781, 22.2109718322754, 1471.85510253906, -1780.20483398438, 149.775497436523, 74.2857437133789, -1792.02795410156, 45.1352462768555, 1036.99438476562, -1729.23571777344, 301.549468994141, 1159.53723144531, -1608.18481445312, 92.0667419433594, 1687.54296875, -1578.50061035156, 355.871185302734, 837.001525878906, -1687.17272949219, 333.059234619141, 1001.67639160156, -1581.29748535156, 143.464797973633, 1025.39367675781, -1826.80297851562, 103.861183166504, 41.5992965698242, -1688.70324707031, 168.899139404297, 494.712768554688, -1657.37536621094, 174.266738891602, 4.07936906814575, -1750.78161621094, 185.798446655273, 267.315460205078, -1698.07348632812, 191.147109985352, 1501.98413085938, -1669.92956542969, 182.82438659668, 619.700317382812, -1595.27136230469, 150.410568237305, 19.367748260498, -1732.17541503906, 284.262725830078, 1254.36010742188, -1566.53112792969, 339.700988769531, 905.67041015625, -1634.67761230469, 358.111755371094, 878.838989257812, -1564.66650390625, 20.3179340362549, 1693.62927246094, -1780.88244628906, -115.280822753906, 85.007453918457, -1785.19775390625, -132.620315551758, 1390.92944335938, -1788.91955566406, -43.1545066833496, 1034.92041015625, -1666.36145019531, -250.3486328125, 1130.24658203125, -1593.751953125, -63.2645683288574, 1691.22607421875, -1514.451171875, -285.973327636719, 809.791198730469, -1639.39965820312, -269.516204833984, 1053.5283203125, -1562.60900878906, -95.8524169921875, 1031.06335449219, -1823.34362792969, -66.8605117797852, 42.914924621582, -1659.58898925781, -135.423614501953, 494.609375, -1662.58508300781, -161.495025634766, 25.2001571655273, -1698.27795410156, -156.476776123047, 378.327239990234, -1670.56481933594, -163.176986694336, 1489.1845703125, -1642.55615234375, -163.512054443359, 727.342468261719, -1597.09997558594, -149.95881652832, 18.0109615325928, -1674.09692382812, -242.281585693359, 1316.6123046875, -1503.46020507812, -262.268463134766, 883.712829589844, -1572.75524902344, -285.599243164062, 860.249389648438, -1537.64099121094, 38.1384773254395, 1275.87780761719, -1795.3671875, 15.3785362243652, 1248.79052734375
-1639.12780761719, -79.0029220581055, 1784.82092285156, -1755.31884765625, 9.5866756439209, 1524.61120605469, -1609.88891601562, 21.353048324585, 1472.92431640625, -1780.22961425781, 149.776123046875, 74.2321624755859, -1792.28527832031, 45.3017425537109, 1037.0244140625, -1729.29663085938, 301.786254882812, 1159.47229003906, -1608.15893554688, 92.1939010620117, 1687.52282714844, -1578.69580078125, 356.216156005859, 836.895935058594, -1687.29943847656, 333.311218261719, 1001.59014892578, -1581.49523925781, 143.595062255859, 1025.31945800781, -1826.83276367188, 103.850601196289, 41.5504684448242, -1688.90625, 169.035507202148, 494.669067382812, -1657.31188964844, 174.244232177734, 4.06625318527222, -1750.84375, 185.85498046875, 267.229736328125, -1697.98962402344, 191.349090576172, 1501.88793945312, -1670.04479980469, 182.903381347656, 619.642700195312, -1595.27893066406, 150.425979614258, 19.377140045166, -1732.18640136719, 284.470092773438, 1254.28686523438, -1566.66955566406, 339.981140136719, 905.534912109375, -1634.82141113281, 358.389099121094, 878.746765136719, -1564.68371582031, 20.4288654327393, 1693.58276367188, -1780.89379882812, -115.257995605469, 84.9957885742188, -1785.2939453125, -132.396774291992, 1390.88549804688, -1789.18469238281, -43.0024299621582, 1034.94494628906, -1666.51000976562, -250.132904052734, 1130.07250976562, -1593.7255859375, -63.1562461853027, 1691.25988769531, -1514.81005859375, -285.848541259766, 809.563781738281, -1639.60729980469, -269.331512451172, 1053.33728027344, -1562.84643554688, -95.7220230102539, 1031.01708984375, -1823.35083007812, -66.8514709472656, 42.8751411437988, -1659.69482421875, -135.359725952148, 494.613891601562, -1662.59362792969, -161.488967895508, 25.2040576934814, -1698.34802246094, -156.421844482422, 378.324768066406, -1670.66979980469, -163.033096313477, 1489.08435058594, -1642.86206054688, -163.429229736328, 727.389282226562, -1597.10620117188, -149.960861206055, 18.0130252838135, -1674.27856445312, -242.129577636719, 1316.44580078125, -1504.08947753906, -262.066925048828, 883.33203125, -1573.11779785156, -285.459777832031, 860.063110351562, -1537.83166503906, 38.2761421203613, 1275.78601074219, -1795.43347167969, 15.6248435974121, 1248.77673339844
-1639.00817871094, -78.8339233398438, 1784.81030273438, -1755.31530761719, 9.76806545257568, 1524.61706542969, -1610.60424804688, 20.5070018768311, 1473.89208984375, -1780.24462890625, 149.775909423828, 74.1772918701172, -1792.51318359375, 45.486083984375, 1037.04248046875, -1729.30944824219, 302.019195556641, 1159.39184570312, -1608.19226074219, 92.3101577758789, 1687.46423339844, -1578.92504882812, 356.532379150391, 836.769958496094, -1687.45288085938, 333.523590087891, 1001.51831054688, -1581.70629882812, 143.736328125, 1025.24548339844, -1826.86584472656, 103.831405639648, 41.4995536804199, -1689.11328125, 169.188385009766, 494.624053955078, -1657.30480957031, 174.24462890625, 3.98608613014221, -1750.88549804688, 185.910659790039, 267.143829345703, -1697.93566894531, 191.530731201172, 1501.8212890625, -1670.19616699219, 183.001022338867, 619.590942382812, -1595.28991699219, 150.446792602539, 19.3896522521973, -1732.17016601562, 284.658264160156, 1254.21435546875, -1566.80297851562, 340.263214111328, 905.376037597656, -1634.99841308594, 358.636291503906, 878.643493652344, -1564.73217773438, 20.5460395812988, 1693.51000976562, -1780.90112304688, -115.233627319336, 84.9806976318359, -1785.40112304688, -132.169662475586, 1390.8486328125, -1789.42443847656, -42.8250961303711, 1034.95544433594, -1666.6708984375, -249.903259277344, 1129.89172363281, -1593.68273925781, -63.0429344177246, 1691.26293945312, -1515.16040039062, -285.721710205078, 809.335754394531, -1639.82263183594, -269.13525390625, 1053.13562011719, -1563.17529296875, -95.5947494506836, 1030.93041992188, -1823.36108398438, -66.8396606445312, 42.8365898132324, -1659.78491210938, -135.295181274414, 494.616638183594, -1662.59875488281, -161.482925415039, 25.2054386138916, -1698.421875, -156.362991333008, 378.32666015625, -1670.78881835938, -162.890396118164, 1488.98645019531, -1643.13684082031, -163.343933105469, 727.428466796875, -1597.11401367188, -149.961273193359, 18.016056060791, -1674.47570800781, -241.97200012207, 1316.27734375, -1504.68688964844, -261.867034912109, 882.963928222656, -1573.49658203125, -285.308715820312, 859.873107910156, -1538.06396484375, 38.4145164489746, 1275.66345214844, -1795.51281738281, 15.8719234466553, 1248.77026367188
-1638.90161132812, -78.683837890625, 1784.79528808594, -1755.31958007812, 9.95064163208008, 1524.62219238281, -1611.50634765625, 20.2444362640381, 1474.77563476562, -1780.24963378906, 149.773788452148, 74.1201705932617, -1792.73510742188, 45.6840324401855, 1037.05786132812, -1729.22814941406, 302.256652832031, 1159.2763671875, -1608.10400390625, 92.4446716308594, 1687.46838378906, -1579.16284179688, 356.806610107422, 836.619384765625, -1687.61303710938, 333.701812744141, 1001.45288085938, -1581.9130859375, 143.885314941406, 1025.16552734375, -1826.89770507812, 103.80411529541, 41.4494400024414, -1689.31018066406, 169.343292236328, 494.578674316406, -1657.33959960938, 174.258316040039, 3.84869956970215, -1750.92883300781, 185.958877563477, 267.056243896484, -1697.89294433594, 191.697326660156, 1501.77746582031, -1670.40002441406, 183.115447998047, 619.55908203125, -1595.30493164062, 150.472473144531, 19.4037666320801, -1732.07873535156, 284.8544921875, 1254.11328125, -1566.93334960938, 340.530578613281, 905.195434570312, -1635.21423339844, 358.860626220703, 878.535888671875, -1564.71020507812, 20.6439666748047, 1693.45153808594, -1780.90356445312, -115.207290649414, 84.9639663696289, -1785.52026367188, -131.939437866211, 1390.82287597656, -1789.65222167969, -42.624454498291, 1034.958984375, -1666.85083007812, -249.669769287109, 1129.71691894531, -1593.61840820312, -62.9191818237305, 1691.23583984375, -1515.51428222656, -285.597015380859, 809.114196777344, -1640.04724121094, -268.928161621094, 1052.943359375, -1563.56640625, -95.4594421386719, 1030.81994628906, -1823.37487792969, -66.8300018310547, 42.8055763244629, -1659.85925292969, -135.22590637207, 494.616058349609, -1662.603515625, -161.478454589844, 25.2082595825195, -1698.50012207031, -156.300903320312, 378.332672119141, -1670.92626953125, -162.746994018555, 1488.89770507812, -1643.35668945312, -163.25129699707, 727.447631835938, -1597.11840820312, -149.960968017578, 18.0165309906006, -1674.68615722656, -241.800537109375, 1316.12072753906, -1505.21594238281, -261.678100585938, 882.631896972656, -1573.90185546875, -285.154052734375, 859.692993164062, -1538.35424804688, 38.5565872192383, 1275.50463867188, -1795.61853027344, 16.1111011505127, 1248.78247070312
-1638.80871582031, -78.5598983764648, 1784.77661132812, -1755.32165527344, 10.1350383758545, 1524.62780761719, -1611.18139648438, 20.7225437164307, 1474.38403320312, -1780.24951171875, 149.767486572266, 74.0685577392578, -1792.93322753906, 45.8947410583496, 1037.06237792969, -1729.07019042969, 302.492950439453, 1159.13403320312, -1607.93408203125, 92.6041259765625, 1687.45812988281, -1579.41455078125, 357.0390625, 836.448059082031, -1687.76135253906, 333.858306884766, 1001.38482666016, -1582.10046386719, 144.034133911133, 1025.09753417969, -1826.9208984375, 103.773246765137, 41.3978500366211, -1689.47595214844, 169.490127563477, 494.531585693359, -1657.3818359375, 174.266830444336, 3.70602703094482, -1750.98791503906, 185.999359130859, 266.976257324219, -1697.85583496094, 191.854019165039, 1501.75317382812, -1670.6357421875, 183.240036010742, 619.545593261719, -1595.32702636719, 150.498764038086, 19.414587020874, -1731.94812011719, 285.054443359375, 1254.00280761719, -1567.06311035156, 340.763977050781, 904.996398925781, -1635.43798828125, 359.053771972656, 878.411010742188, -1564.60437011719, 20.7699642181396, 1693.408203125, -1780.90148925781, -115.183227539062, 84.9451370239258, -1785.66149902344, -131.711288452148, 1390.81188964844, -1789.87609863281, -42.4131050109863, 1034.96008300781, -1667.04528808594, -249.435775756836, 1129.55114746094, -1593.54077148438, -62.7877922058105, 1691.18859863281, -1515.89086914062, -285.45458984375, 808.886108398438, -1640.28063964844, -268.711242675781, 1052.76867675781, -1564.00561523438, -95.3270034790039, 1030.68041992188, -1823.38671875, -66.8186492919922, 42.7826156616211, -1659.921875, -135.157775878906, 494.61376953125, -1662.60595703125, -161.474624633789, 25.2106227874756, -1698.58349609375, -156.240646362305, 378.343475341797, -1671.07385253906, -162.603225708008, 1488.81848144531, -1643.53649902344, -163.152603149414, 727.45166015625, -1597.12133789062, -149.960159301758, 18.01686668396, -1674.90734863281, -241.609237670898, 1315.98034667969, -1505.67810058594, -261.499694824219, 882.345825195312, -1574.31909179688, -284.983306884766, 859.52294921875, -1538.64855957031, 38.6939811706543, 1275.3134765625, -1795.74987792969, 16.3405265808105, 1248.81518554688
-1638.72241210938, -78.4572448730469, 1784.75354003906, -1755.30505371094, 10.3314027786255, 1524.62683105469, -1610.77026367188, 21.7863273620605, 1473.67663574219, -1780.24792480469, 149.762451171875, 74.0227508544922, -1793.12866210938, 46.1052665710449, 1037.06604003906, -1728.8564453125, 302.720947265625, 1158.98229980469, -1607.67175292969, 92.7790374755859, 1687.51831054688, -1579.6865234375, 357.221954345703, 836.259887695312, -1687.91381835938, 333.995513916016, 1001.32189941406, -1582.25415039062, 144.176727294922, 1025.03247070312, -1826.94030761719, 103.744148254395, 41.3431015014648, -1689.58483886719, 169.615798950195, 494.481872558594, -1657.45397949219, 174.282974243164, 3.55790328979492, -1751.05261230469, 186.033065795898, 266.907135009766, -1697.77453613281, 192.029525756836, 1501.72314453125, -1670.86157226562, 183.374938964844, 619.537719726562, -1595.35437011719, 150.522811889648, 19.4248065948486, -1731.79431152344, 285.258117675781, 1253.89074707031, -1567.22595214844, 340.956298828125, 904.780883789062, -1635.66162109375, 359.207977294922, 878.267333984375, -1564.4521484375, 20.8781547546387, 1693.39294433594, -1780.90295410156, -115.164680480957, 84.9315414428711, -1785.8115234375, -131.480499267578, 1390.81005859375, -1790.09594726562, -42.1937522888184, 1034.95458984375, -1667.26037597656, -249.202026367188, 1129.4033203125, -1593.44799804688, -62.6467590332031, 1691.12121582031, -1516.29333496094, -285.299133300781, 808.657531738281, -1640.52514648438, -268.480377197266, 1052.61547851562, -1564.45690917969, -95.2013626098633, 1030.5302734375, -1823.39904785156, -66.809814453125, 42.7612724304199, -1659.98315429688, -135.092651367188, 494.614654541016, -1662.61010742188, -161.472366333008, 25.2132911682129, -1698.669921875, -156.186340332031, 378.358489990234, -1671.19689941406, -162.450637817383, 1488.7353515625, -1643.67456054688, -163.051177978516, 727.439758300781, -1597.125, -149.960205078125, 18.0166702270508, -1675.12158203125, -241.396743774414, 1315.85583496094, -1506.07275390625, -261.341278076172, 882.130065917969, -1574.75415039062, -284.792572021484, 859.363403320312, -1538.90649414062, 38.8186721801758, 1275.11389160156, -1795.89440917969, 16.5736083984375, 1248.85998535156
